	Scores
Sentence5202	0.9860831412589116
Sentence5490	0.9860775264400974
Sentence780	0.9860671834734817
Sentence4194	0.9860613552193158
Sentence2165	0.9860549432706438
Sentence6499	0.9860472459410147
Sentence796	0.9860410170503926
Sentence4951	0.9860388947566252
Sentence2870	0.9860331688837753
Sentence2864	0.985999923490706
Sentence5577	0.9859826715559864
Sentence1048	0.9859764678538314
Sentence371	0.9859705384718349
Sentence4655	0.9859470733158929
Sentence3950	0.9859308384235821
Sentence798	0.9859286289274529
Sentence1005	0.985925981920117
Sentence572	0.9859234312288819
Sentence6315	0.9858977736390171
Sentence5657	0.9858836744092802
Sentence5169	0.9858677017196145
Sentence4133	0.9858674910625262
Sentence2888	0.9858667561328559
Sentence1295	0.9858449320567209
Sentence99	0.985837918534681
Sentence926	0.9858357119620518
Sentence4356	0.9858211415652031
Sentence4079	0.9858194292327116
Sentence2990	0.9857998624596593
Sentence5990	0.985790962648219
Sentence2696	0.9857679951158713
Sentence3586	0.9857583756272545
Sentence337	0.9857475305241147
Sentence2396	0.9857470654888874
Sentence500	0.98574206278991
Sentence100	0.9857379634994935
Sentence1285	0.9857286745890708
Sentence5100	0.9857208894831618
Sentence1375	0.9857114581454993
Sentence426	0.9857070379516062
Sentence1815	0.9857004694820592
Sentence5784	0.9856859603641412
Sentence974	0.9856812394444973
Sentence4541	0.9856744910693621
Sentence1308	0.985667397247844
Sentence1320	0.9856652212190239
Sentence6054	0.9856600184268511
Sentence1810	0.9856418889052359
Sentence2742	0.9856345536877938
Sentence312	0.9856270406252442
Sentence521	0.9856249380741782
Sentence3025	0.9856155626937155
Sentence4825	0.9856071916145316
Sentence6029	0.9856046298632899
Sentence5815	0.9855946966524826
Sentence3180	0.9855944876798249
Sentence1472	0.9855908622683858
Sentence2700	0.9855859530047267
Sentence5445	0.9855790230798493
Sentence560	0.9855687205694983
Sentence995	0.9855686120491407
Sentence4849	0.9855602026709789
Sentence4591	0.9855581162490636
Sentence587	0.9855570839887602
Sentence1541	0.985553877666284
Sentence6136	0.9855507583528977
Sentence1297	0.9855500111260443
Sentence2199	0.9855421686746988
Sentence3417	0.9855417838229146
Sentence3124	0.9855355414325325
Sentence164	0.9855296288947297
Sentence6007	0.9855192454717658
Sentence4768	0.9855085899954453
Sentence420	0.9855018763999809
Sentence1350	0.985489145091686
Sentence2294	0.9854704120896762
Sentence394	0.9854690733164366
Sentence3165	0.9854503278177813
Sentence2008	0.9854396153353863
Sentence5023	0.9854371194673412
Sentence5529	0.9854366672256665
Sentence5680	0.9854203291958159
Sentence5097	0.9854189456258183
Sentence2605	0.9854095989916452
Sentence5375	0.9854041799862896
Sentence2499	0.985401486460639
Sentence4680	0.9853729521180916
Sentence2249	0.9853632346414631
Sentence4694	0.9853500142706656
Sentence1577	0.985317087595722
Sentence2195	0.9853044435960305
Sentence5563	0.9853021060049999
Sentence2433	0.9852841604605477
Sentence2322	0.9852783868675647
Sentence991	0.9852718318131026
Sentence3817	0.9852634578610209
Sentence2481	0.9852530841915959
Sentence753	0.9852527745749864
Sentence2509	0.9852470679847286
Sentence3370	0.9852433849043362
Sentence2303	0.9852402516380361
Sentence1881	0.9852394303649147
Sentence459	0.9852380595565526
Sentence5019	0.985229381007003
Sentence4355	0.9852173675606526
Sentence4715	0.9852074858729232
Sentence2623	0.9851951644624831
Sentence4015	0.9851932752403684
Sentence5130	0.9851822340578458
Sentence456	0.9851441963889839
Sentence6026	0.9851294717025146
Sentence5938	0.9851216124819002
Sentence4328	0.9851196953688017
Sentence4625	0.9851183506453612
Sentence707	0.9851110265701923
Sentence866	0.9851098846775571
Sentence1468	0.9850706415443511
Sentence4979	0.9850652340544881
Sentence775	0.9850647127385193
Sentence2284	0.985059672304698
Sentence3244	0.9850578923618991
Sentence3101	0.9850492263619891
Sentence1913	0.9850484489759814
Sentence316	0.9850482669986969
Sentence706	0.9850321733278602
Sentence4656	0.98502173383855
Sentence4895	0.9850196665608527
Sentence1264	0.9850192187753303
Sentence5793	0.9850101213699325
Sentence3599	0.9850080633497983
Sentence1723	0.9849741916091623
Sentence3800	0.9849640579298449
Sentence2217	0.9849637730597074
Sentence4654	0.9849557393783954
Sentence2208	0.9849444007564914
Sentence637	0.9849406997951705
Sentence3436	0.9849042163414244
Sentence6043	0.9848968570405289
Sentence354	0.9848966591509463
Sentence273	0.9848926755925242
Sentence6272	0.9848858709558808
Sentence1930	0.984856617672046
Sentence1489	0.9848487364520521
Sentence1885	0.9848369664278716
Sentence5367	0.9848353809202889
Sentence4454	0.9848149326918305
Sentence1038	0.9847984668378784
Sentence5673	0.9847918182873837
Sentence5733	0.9847809109930289
Sentence1184	0.9847786289031102
Sentence161	0.9847702743220248
Sentence4807	0.9847609343754954
Sentence1387	0.984758081832366
Sentence2547	0.9847442889709568
Sentence642	0.9847432188276481
Sentence2212	0.9847415185799431
Sentence2302	0.9847371092252896
Sentence3716	0.9847243614163512
Sentence5719	0.9847144735876592
Sentence1782	0.9847138062486771
Sentence4474	0.984682661438022
Sentence6090	0.9846797978713949
Sentence5535	0.984671863081004
Sentence3668	0.9846690549565202
Sentence2293	0.9846642412276119
Sentence2028	0.9846539357472217
Sentence1744	0.9846476480202258
Sentence4222	0.9846396402462896
Sentence1730	0.9846348888741592
Sentence2261	0.9846245332708786
Sentence2314	0.9846199689787862
Sentence5780	0.9846146875786967
Sentence3371	0.9846130391981018
Sentence5068	0.9845999539141944
Sentence1144	0.984560438743529
Sentence464	0.9845548430020331
Sentence3655	0.984550612203285
Sentence3323	0.9845498674706479
Sentence3243	0.984545261026651
Sentence2621	0.9845238970751856
Sentence6420	0.9845233784288906
Sentence4830	0.9845212757057796
Sentence562	0.9845116363577769
Sentence4912	0.9844958471125913
Sentence3061	0.9844753344430645
Sentence4450	0.9844558803630828
Sentence4043	0.9844467627516982
Sentence6126	0.9844397312508972
Sentence381	0.9844390604087323
Sentence525	0.984436212735529
Sentence2601	0.984425481567418
Sentence3059	0.9844222252275948
Sentence3430	0.9843947619101243
Sentence2565	0.9843912203011745
Sentence4872	0.9843811344715329
Sentence567	0.9843550492020894
Sentence3896	0.9843530996292058
Sentence5949	0.9843459959025562
Sentence788	0.9843404789746989
Sentence4957	0.9843366963600755
Sentence1768	0.9843361693033768
Sentence716	0.9843354890888912
Sentence4758	0.9843331586715722
Sentence4869	0.9843323635750851
Sentence3928	0.9843281255605486
Sentence5698	0.9843262629756551
Sentence262	0.9843188398790703
Sentence4427	0.9843126698808451
Sentence783	0.984303824257518
Sentence1283	0.9842981392840743
Sentence5221	0.9842760500548902
Sentence308	0.9842739120531432
Sentence1548	0.9842706335020942
Sentence2920	0.9842626863099271
Sentence5703	0.9842554079405564
Sentence5350	0.9842484862951422
Sentence1471	0.9842347164449056
Sentence5975	0.9842240384521975
Sentence4455	0.9842194120192309
Sentence594	0.9842165206163515
Sentence5321	0.9841849251215832
Sentence6429	0.9841783753584716
Sentence3549	0.9841733471544861
Sentence4981	0.9841693521897991
Sentence6234	0.9841520533690428
Sentence3665	0.9841396474375055
Sentence3217	0.9841139621406356
Sentence4794	0.9841095108568446
Sentence2	0.9841027283566213
Sentence1590	0.9840910355348592
Sentence513	0.9840782682251884
Sentence5936	0.9840685731287939
Sentence5785	0.9840575438656305
Sentence4717	0.9840478729774137
Sentence5614	0.9840432144879789
Sentence3333	0.9840428217853235
Sentence4853	0.984041958941962
Sentence5134	0.9840287209536601
Sentence5144	0.9840209779701784
Sentence2286	0.9840186781549237
Sentence1524	0.9840137798064464
Sentence3422	0.984013063142483
Sentence663	0.9840122885898556
Sentence1539	0.984011872335388
Sentence6280	0.9839898450176277
Sentence4332	0.9839891622176339
Sentence747	0.9839815853954139
Sentence573	0.983969906170963
Sentence6333	0.9839591370905669
Sentence504	0.9839538695958453
Sentence3593	0.9839483704792427
Sentence3004	0.9839407814050085
Sentence1140	0.9839387813087883
Sentence6363	0.9839287592805667
Sentence5833	0.9839265024998729
Sentence2694	0.9839124744309805
Sentence3482	0.9839071254232206
Sentence4152	0.983904497192199
Sentence2291	0.9838988340901832
Sentence2968	0.9838930878706409
Sentence1766	0.9838924961700879
Sentence881	0.9838824828119183
Sentence1061	0.9838788895332087
Sentence2345	0.9838750885376651
Sentence3235	0.9838530572394086
Sentence2824	0.9838447911420145
Sentence458	0.9838385945341839
Sentence6250	0.9838368674238414
Sentence1112	0.9838351691318483
Sentence5601	0.9838203134607045
Sentence2081	0.9838185807542337
Sentence4274	0.9838135666997354
Sentence162	0.983791896250257
Sentence3968	0.9837797602831564
Sentence91	0.983778153135975
Sentence4267	0.9837612814777124
Sentence2215	0.9837570928306713
Sentence3366	0.9837503348987534
Sentence5859	0.9837484533203747
Sentence4784	0.983748227526738
Sentence5647	0.9837403357617671
Sentence3805	0.9837285221700073
Sentence2823	0.9837251461283809
Sentence287	0.9836938057108678
Sentence2373	0.9836922680964367
Sentence3677	0.9836908990686662
Sentence207	0.9836905257586587
Sentence3873	0.9836904233468706
Sentence2518	0.983681718286026
Sentence4440	0.9836804414549223
Sentence942	0.9836772137310392
Sentence4879	0.9836769084480101
Sentence511	0.9836753180039695
Sentence2840	0.9836723875227948
Sentence2419	0.983671499662697
Sentence1311	0.9836601929199983
Sentence4272	0.9836589503151025
Sentence4296	0.9836561570676603
Sentence1110	0.98364348314159
Sentence4573	0.9836425038217584
Sentence2697	0.9836266544401262
Sentence4044	0.9836193107976638
Sentence5027	0.9836169814371469
Sentence2503	0.983591284990078
Sentence5947	0.9835893748838064
Sentence5532	0.9835881673501594
Sentence5080	0.9835867423314125
Sentence266	0.9835856727546014
Sentence6287	0.9835530280657532
Sentence4645	0.9835436079049537
Sentence885	0.9835404774855677
Sentence4848	0.9835272054079376
Sentence4167	0.9835236536330454
Sentence6151	0.9835165191989989
Sentence3447	0.9835136652872715
Sentence1208	0.9835121813865267
Sentence1568	0.9835075362017213
Sentence1253	0.9835067263314846
Sentence5881	0.983482471232046
Sentence4551	0.9834811073738381
Sentence3566	0.9834738249764733
Sentence6391	0.9834608912755971
Sentence6328	0.9834599659915781
Sentence973	0.9834511291150709
Sentence3520	0.9834505913100904
Sentence6268	0.9834175543537951
Sentence5172	0.9834147834761687
Sentence1256	0.9833953661065934
Sentence5894	0.9833888404012381
Sentence298	0.9833710918407738
Sentence649	0.9833633449624891
Sentence2535	0.9833577223793222
Sentence4506	0.9833420515861582
Sentence423	0.9833349027184134
Sentence675	0.9833238527852437
Sentence4802	0.9833195327356217
Sentence6247	0.983297258908235
Sentence6286	0.9832936223900006
Sentence4686	0.983291056385178
Sentence128	0.9832857734706794
Sentence2364	0.9832846742873482
Sentence1757	0.9832822220102253
Sentence3833	0.983277601467341
Sentence5897	0.9832698021966542
Sentence684	0.9832520178337674
Sentence3970	0.9832459741416285
Sentence5896	0.9832227291585369
Sentence1485	0.9832196769503918
Sentence482	0.9832148233693123
Sentence4127	0.9832140911382801
Sentence4998	0.9832089860728509
Sentence2594	0.9832030985614848
Sentence1080	0.9831994323765552
Sentence4673	0.9831933803702808
Sentence4739	0.9831879466900968
Sentence4172	0.9831672827359478
Sentence764	0.9831634742197594
Sentence2967	0.9831498237195024
Sentence2498	0.9831487082428954
Sentence3287	0.9831476086341162
Sentence1245	0.9831434423110963
Sentence1501	0.983139643430653
Sentence171	0.9831367781376855
Sentence3072	0.9831162263269462
Sentence470	0.9830900026830338
Sentence3056	0.9830874671079867
Sentence4442	0.9830791085985512
Sentence3622	0.9830780108155309
Sentence3349	0.9830724891808513
Sentence5743	0.983048763729659
Sentence5726	0.9830319108918921
Sentence6320	0.9830246541945167
Sentence272	0.9830218733708145
Sentence408	0.9830175471449432
Sentence4974	0.9830083794662489
Sentence2515	0.9830027908287813
Sentence1058	0.9829991267193237
Sentence6343	0.9829988713270119
Sentence5595	0.9829897888793726
Sentence6141	0.9829810084176549
Sentence4795	0.9829781811637748
Sentence3290	0.9829465786939957
Sentence4016	0.9829444741045885
Sentence4584	0.9829288717365385
Sentence6337	0.9829129062263833
Sentence97	0.982912611358028
Sentence1622	0.9829084716794245
Sentence4617	0.982907762812507
Sentence827	0.9828996857046987
Sentence2620	0.9828946142193162
Sentence2422	0.9828874819619969
Sentence575	0.9828832849458244
Sentence645	0.9828707779051878
Sentence2142	0.9828700650092316
Sentence756	0.9828684915730367
Sentence4482	0.9828654727930776
Sentence1630	0.9828590869055315
Sentence1266	0.9828548793333616
Sentence373	0.9828459292505644
Sentence2673	0.9828306487884106
Sentence1376	0.9828293732431475
Sentence6149	0.9828188366121562
Sentence2190	0.9828182689490852
Sentence5427	0.9828151643288825
Sentence3540	0.9828100566897658
Sentence152	0.9828038880107377
Sentence5404	0.9827941918942082
Sentence6031	0.9827836209945209
Sentence1746	0.9827808190077134
Sentence361	0.9827805804269454
Sentence5008	0.9827802017010878
Sentence4611	0.9827733989982601
Sentence864	0.9827643279585659
Sentence4883	0.9827591304469643
Sentence4416	0.9827291813026819
Sentence4374	0.9827153817538237
Sentence5558	0.982705762856433
Sentence4341	0.9827057475671992
Sentence3804	0.982703548596888
Sentence1588	0.9826952952152179
Sentence6352	0.9826347362503517
Sentence314	0.9826213592889499
Sentence1962	0.9826101630419142
Sentence3876	0.9826060927159807
Sentence215	0.982605768068072
Sentence4567	0.9826040629093942
Sentence356	0.9825990520260962
Sentence6157	0.982590680137833
Sentence4289	0.9825889280009352
Sentence6075	0.9825882527928466
Sentence1396	0.9825847691328071
Sentence5261	0.9825651102417703
Sentence5127	0.9825431334622697
Sentence1740	0.9825259359827984
Sentence2708	0.9825192936764372
Sentence2405	0.9825168286420298
Sentence3313	0.9825157629699671
Sentence3094	0.9825111695794098
Sentence5518	0.9825006937677069
Sentence1102	0.9824979926651448
Sentence4822	0.9824939308684858
Sentence4670	0.9824864376921593
Sentence2682	0.9824724295556134
Sentence3295	0.9824720173335132
Sentence5099	0.9824684931536558
Sentence1797	0.9824682993315103
Sentence4569	0.9824599869444816
Sentence2516	0.9824595601067367
Sentence3358	0.9824560383631675
Sentence5889	0.9824552429555264
Sentence2606	0.9824493608705438
Sentence465	0.9824485818625298
Sentence5042	0.982440075074566
Sentence5993	0.9824368899692788
Sentence4501	0.9824312674152875
Sentence4852	0.9824187184480705
Sentence2059	0.9824167184176555
Sentence4003	0.9824156516448778
Sentence4781	0.9824155402381717
Sentence1855	0.9823972643028098
Sentence3318	0.9823959408333917
Sentence4892	0.9823936317473431
Sentence5426	0.9823897881083482
Sentence5264	0.9823848097608655
Sentence5291	0.9823432689701205
Sentence6406	0.9823223911874859
Sentence4102	0.9823207638666659
Sentence3811	0.982320664014696
Sentence150	0.9822986244146122
Sentence3670	0.9822755705565187
Sentence340	0.9822659530852189
Sentence1287	0.9822595430973451
Sentence5959	0.9822416784666199
Sentence5365	0.9822356650190855
Sentence328	0.9822346750618911
Sentence1518	0.9822318419996974
Sentence2892	0.9822317709887205
Sentence2147	0.9822280247989783
Sentence86	0.9822176908850005
Sentence2167	0.9822157737764508
Sentence599	0.9822128571132482
Sentence4842	0.9821845380582914
Sentence2341	0.9821773755162375
Sentence915	0.9821749853163091
Sentence3672	0.9821667945288318
Sentence1900	0.9821631097137231
Sentence641	0.9821622295127073
Sentence5002	0.9821322120519079
Sentence5988	0.9821311048110053
Sentence5030	0.9821171130865178
Sentence2793	0.9821130160733984
Sentence5539	0.982108165541104
Sentence1668	0.9821052251988552
Sentence3784	0.982095107605794
Sentence3949	0.9820855000871992
Sentence4898	0.9820758753904654
Sentence3723	0.9820712659727928
Sentence3518	0.9820423284197674
Sentence4550	0.982039731950992
Sentence3103	0.9820313504110112
Sentence2001	0.9820185976422081
Sentence4248	0.9820009829936115
Sentence5096	0.9820008439967711
Sentence6204	0.9819848072598514
Sentence3864	0.9819835455230501
Sentence6091	0.9819713941115072
Sentence3339	0.9819689935647622
Sentence4993	0.9819676573206371
Sentence2858	0.9819566949121977
Sentence462	0.9819265084725993
Sentence5913	0.9819219947393938
Sentence2413	0.9818938896127024
Sentence1095	0.9818834211932732
Sentence4255	0.9818717664577873
Sentence809	0.981871395475919
Sentence16	0.9818457083026516
Sentence5004	0.9818293164660314
Sentence4818	0.9818265379385732
Sentence3572	0.9818181818181818
Sentence543	0.9818110099203606
Sentence2380	0.9818050927254968
Sentence2067	0.9818035095355364
Sentence4410	0.9817940498668222
Sentence4216	0.9817896611288933
Sentence1508	0.9817707426023752
Sentence1425	0.9817643944559574
Sentence1606	0.9817621751025621
Sentence5805	0.981752252241425
Sentence2816	0.9817182496739978
Sentence1239	0.9817145187975701
Sentence6073	0.9817144284070742
Sentence949	0.9816837200516695
Sentence4810	0.9816759171127364
Sentence1332	0.9816411945232275
Sentence1629	0.9816337013411397
Sentence548	0.9816119834988937
Sentence1670	0.9816110329663411
Sentence2973	0.9816098503947194
Sentence403	0.9816056689202771
Sentence4401	0.9815950106120599
Sentence3301	0.9815914577589302
Sentence3418	0.981589609578046
Sentence3984	0.9815885822314414
Sentence6181	0.9815875235630707
Sentence4277	0.981583947871606
Sentence3736	0.981583851823757
Sentence3765	0.9815766798607785
Sentence5449	0.9815746400140233
Sentence393	0.9815717734421081
Sentence678	0.9815690963707896
Sentence2421	0.9815624967980128
Sentence26	0.9815291949036681
Sentence5789	0.9815175872361154
Sentence5712	0.9815161921614284
Sentence2848	0.981503908276685
Sentence6445	0.9815014311873025
Sentence4334	0.9814937346407959
Sentence932	0.981483460718429
Sentence5422	0.9814782797911308
Sentence591	0.981475433488295
Sentence5626	0.9814360761059507
Sentence5109	0.9814337384729492
Sentence2514	0.9814312016958937
Sentence1463	0.9814287260568395
Sentence682	0.981411456395311
Sentence556	0.981405650548429
Sentence2641	0.9813914243636759
Sentence239	0.9813900924964868
Sentence1454	0.9813873339677424
Sentence5853	0.9813867656046703
Sentence4764	0.9813837807215474
Sentence1406	0.9813818843313505
Sentence4128	0.981373757983997
Sentence593	0.9813700181229728
Sentence2069	0.9813566382238399
Sentence6379	0.9813418310968454
Sentence106	0.9813274723190417
Sentence2268	0.9813043737980569
Sentence167	0.9813012261373453
Sentence4657	0.9812971696508276
Sentence3806	0.9812915583672657
Sentence5622	0.9812874440805226
Sentence5076	0.9812857505374929
Sentence806	0.9812831473717225
Sentence5659	0.9812803866668443
Sentence1309	0.9812720440882388
Sentence1267	0.9812576221002155
Sentence2743	0.9812487185695767
Sentence653	0.9812425360380853
Sentence2078	0.9812207005354509
Sentence5813	0.9812139911821705
Sentence5822	0.981209338043486
Sentence1770	0.9811973794405636
Sentence4488	0.9811952310398869
Sentence3543	0.9811868106741894
Sentence1353	0.9811706384023688
Sentence3184	0.9811605347340413
Sentence4505	0.9811497671491411
Sentence1758	0.9811486861282297
Sentence4006	0.9811397020514262
Sentence4271	0.9811369513105177
Sentence3640	0.9811218290379289
Sentence1761	0.9811197017468475
Sentence6103	0.9811166656435013
Sentence5905	0.9810992961614466
Sentence1844	0.9810724556934417
Sentence719	0.9810644092979734
Sentence2675	0.9810479804932883
Sentence5189	0.9810429652365258
Sentence6461	0.9810416523965271
Sentence3150	0.9810317377662722
Sentence4367	0.981027923607255
Sentence3808	0.9810236895821047
Sentence6493	0.981012717079952
Sentence6169	0.9810107660128768
Sentence4480	0.9810058941901147
Sentence1934	0.9809875899144428
Sentence638	0.9809865817898566
Sentence5912	0.9809864368177454
Sentence489	0.9809752065448931
Sentence2926	0.980956294100463
Sentence4065	0.9809539443863219
Sentence2312	0.9809460163752085
Sentence2504	0.9809458803398134
Sentence1399	0.9809047018174402
Sentence3278	0.9809031423281744
Sentence1065	0.9808959143060496
Sentence2530	0.9808808926079285
Sentence1015	0.9808679722847827
Sentence3426	0.9808679502436902
Sentence6401	0.9808585249301464
Sentence3643	0.980856858822032
Sentence6278	0.9808079514428547
Sentence1246	0.9808012730295665
Sentence1874	0.9807999302082344
Sentence6096	0.9807943534136105
Sentence3017	0.9807886387862801
Sentence749	0.980784206027456
Sentence3359	0.9807815113177666
Sentence1367	0.9807717700130576
Sentence1394	0.9807700405162565
Sentence6242	0.9807698278239266
Sentence683	0.9807669130183909
Sentence1846	0.9807619596099755
Sentence4315	0.9807616550185456
Sentence1827	0.9807497535721683
Sentence5520	0.9807153574976247
Sentence3577	0.9807149948862991
Sentence1222	0.9807043438679015
Sentence6235	0.9807018233201269
Sentence3079	0.9807016986205992
Sentence3761	0.9806860895214967
Sentence1747	0.9806565001048495
Sentence5125	0.9806416653880436
Sentence5974	0.9806336022882116
Sentence1699	0.9806224993563907
Sentence2784	0.9806147651333529
Sentence994	0.9806138733182748
Sentence1712	0.9806065043217551
Sentence5201	0.9805888351303127
Sentence1999	0.9805746606317418
Sentence5944	0.9805728856140554
Sentence5630	0.9805517104594401
Sentence5511	0.9805320477419099
Sentence4916	0.980513178043824
Sentence4071	0.9805129993854564
Sentence1534	0.9805013523427337
Sentence3484	0.9805004422740637
Sentence1068	0.9804967208422204
Sentence1076	0.9804896307241137
Sentence5098	0.9804891580270357
Sentence3172	0.9804801290988149
Sentence3486	0.9804597750772033
Sentence6060	0.9804529960957155
Sentence1226	0.9804493066857869
Sentence5969	0.9804446990113957
Sentence2449	0.9804367336218431
Sentence5131	0.9804185257885696
Sentence2528	0.9804092865069043
Sentence1103	0.9804077182480286
Sentence6178	0.9804040211913939
Sentence4516	0.9804030757376646
Sentence1989	0.9803756705550238
Sentence5892	0.980369741816365
Sentence1171	0.9803626748386112
Sentence443	0.9803604191199083
Sentence6330	0.9803432921972449
Sentence702	0.9803422142094972
Sentence6465	0.980327868852459
Sentence2923	0.9803110972491043
Sentence1682	0.9802950587212376
Sentence6034	0.9802846649516217
Sentence1138	0.9802601736111003
Sentence469	0.9802569119458686
Sentence4018	0.9802547826147034
Sentence3682	0.9802537268386979
Sentence2271	0.9802426022088383
Sentence514	0.9802336027066627
Sentence5656	0.9802318054940719
Sentence1177	0.9802317943424554
Sentence4903	0.9802287184164282
Sentence4590	0.9801985515233207
Sentence5978	0.9801955212950768
Sentence5012	0.9801781061262581
Sentence2771	0.980174841940347
Sentence4952	0.9801722277744483
Sentence1842	0.9801407699354401
Sentence6023	0.9801116342850189
Sentence1119	0.9801060473067642
Sentence3545	0.9800947011434564
Sentence3625	0.9800826463909098
Sentence2336	0.9800810004443841
Sentence1470	0.9800773862414658
Sentence5419	0.9800760848573058
Sentence2404	0.9800693669354222
Sentence6046	0.9800673891037622
Sentence285	0.9800617757572063
Sentence57	0.9800610842956236
Sentence1945	0.980048386593707
Sentence4237	0.9800417488077884
Sentence4206	0.9800393075195666
Sentence1637	0.9800341290359912
Sentence686	0.9800292713782376
Sentence3693	0.980028521677753
Sentence3510	0.9800260908446029
Sentence962	0.980005850290895
Sentence2952	0.9800004477362197
Sentence3891	0.9799902013591044
Sentence971	0.9799871628126915
Sentence2124	0.9799580477060228
Sentence3904	0.9799480674824095
Sentence6331	0.9799464688987868
Sentence1535	0.9799435797966598
Sentence5484	0.9799393644869216
Sentence5310	0.9799388070186797
Sentence5223	0.9799364714671833
Sentence2185	0.979934439618499
Sentence2849	0.9799323326069361
Sentence5512	0.9799109987859961
Sentence1721	0.9799060801911359
Sentence1585	0.9798802040306706
Sentence3684	0.9798738327364983
Sentence1648	0.9798688295018897
Sentence3351	0.9798519678043661
Sentence5857	0.9798511854589049
Sentence5197	0.9798497986167595
Sentence2455	0.9798450223146838
Sentence2796	0.9798368960578039
Sentence1097	0.9798261497059061
Sentence6171	0.9798248190490396
Sentence2007	0.9798240394218419
Sentence2701	0.9798116859574888
Sentence3120	0.9798039614513152
Sentence4094	0.9798038904344051
Sentence1580	0.979791459495002
Sentence703	0.9797899454289862
Sentence6127	0.979789553221836
Sentence5590	0.979788754996836
Sentence779	0.9797632697273299
Sentence3726	0.9797427775552311
Sentence5326	0.9797380418685337
Sentence3384	0.9797172617437544
Sentence1304	0.9796878381203606
Sentence2589	0.9796810977619941
Sentence1134	0.9796651539628985
Sentence5998	0.9796576347633816
Sentence4117	0.9796532704054624
Sentence890	0.9796407506281566
Sentence5660	0.9796344798328379
Sentence6006	0.9796228679214417
Sentence3644	0.9796196878791502
Sentence3901	0.9796168143721017
Sentence968	0.9796100918167537
Sentence3160	0.9796093060881848
Sentence2488	0.9795703847005564
Sentence90	0.9795700479588929
Sentence2465	0.9795649566009125
Sentence986	0.9795561073291376
Sentence2052	0.9795490172916026
Sentence227	0.97952931452324
Sentence1512	0.9795248527059008
Sentence6222	0.9795096276172697
Sentence1274	0.9795045604131183
Sentence2726	0.9795036705035836
Sentence4503	0.9794943107614038
Sentence695	0.9794881867503105
Sentence2355	0.9794801134433119
Sentence656	0.9794743234103194
Sentence5768	0.9794641903905108
Sentence3601	0.9794496137244462
Sentence2578	0.9794461160434477
Sentence4716	0.9794406683530955
Sentence3337	0.9794288200290812
Sentence374	0.9794184147123565
Sentence2905	0.9794182442661044
Sentence3816	0.9794092540567
Sentence6498	0.9794020052293184
Sentence1201	0.9793964828506873
Sentence1180	0.9793806344608221
Sentence3076	0.9793503675339845
Sentence5277	0.9793461611413624
Sentence1354	0.9793264751790822
Sentence3188	0.9793138351639896
Sentence515	0.979308457663779
Sentence5986	0.9793035498909566
Sentence5825	0.9792999399870652
Sentence4791	0.9792957634208921
Sentence5773	0.9792869726678731
Sentence4698	0.9792780003113789
Sentence6319	0.9792771055390516
Sentence2654	0.9792510005763495
Sentence2230	0.9792422042133294
Sentence1899	0.9792317246110809
Sentence6443	0.9792268067490323
Sentence2575	0.9792241718950858
Sentence2292	0.9792178869719145
Sentence5914	0.9792176022846283
Sentence3626	0.9792034589785953
Sentence5769	0.9791780257780849
Sentence4281	0.9791752187791918
Sentence5024	0.9791642272215679
Sentence1728	0.9791590735812241
Sentence4083	0.9791537001161756
Sentence3311	0.9791437409060585
Sentence5320	0.979130742142084
Sentence1033	0.9791270458825773
Sentence1165	0.979121351127991
Sentence4747	0.9791173304111919
Sentence3477	0.9791019556372943
Sentence3955	0.9790876982878727
Sentence3688	0.9790558220554806
Sentence4851	0.9790347074690603
Sentence2677	0.9790233469086489
Sentence350	0.9790118838093302
Sentence4479	0.9790106493890349
Sentence4911	0.9789916672138442
Sentence6040	0.9789778824995915
Sentence4446	0.978977865937955
Sentence1022	0.9789705774333204
Sentence2143	0.9789548008694423
Sentence2238	0.9789462272480696
Sentence2672	0.9789270383532461
Sentence3489	0.9789266126606012
Sentence3476	0.9789259757586806
Sentence758	0.9789226366087844
Sentence5115	0.9789097758854368
Sentence6289	0.9789076467255409
Sentence5297	0.9789003183885429
Sentence4022	0.9788969118995399
Sentence5411	0.9788939990962285
Sentence5917	0.9788810563038725
Sentence2040	0.9788732345055282
Sentence304	0.9788708251302968
Sentence2809	0.9788706223654646
Sentence4196	0.9788639225434835
Sentence377	0.9788552747264914
Sentence544	0.9788522331994886
Sentence5020	0.9788516566906338
Sentence2209	0.9788339935539702
Sentence6311	0.9788251463384305
Sentence2998	0.9788111465791228
Sentence3314	0.9787946480409289
Sentence4667	0.9787904594500322
Sentence1615	0.9787853139294451
Sentence1321	0.9787497900019273
Sentence5397	0.9787448577706721
Sentence5440	0.978743267646118
Sentence3019	0.9787306414921693
Sentence424	0.9787143758978523
Sentence3229	0.9787033674648795
Sentence961	0.9787020595996289
Sentence6259	0.9786986952720831
Sentence1273	0.9786955067761941
Sentence880	0.9786953721151377
Sentence4287	0.9786821837748171
Sentence3987	0.9786715730021414
Sentence6453	0.978667794317069
Sentence5034	0.9786665381957619
Sentence4601	0.978656776564627
Sentence2213	0.9786439175440445
Sentence4558	0.9786086229420548
Sentence4583	0.9786064304193486
Sentence1427	0.9785968312632427
Sentence927	0.9785958073360156
Sentence694	0.9785749786219933
Sentence339	0.978566159669988
Sentence3490	0.9785659144790779
Sentence6395	0.9785650787211744
Sentence2513	0.9785622313170332
