	Scores
Sentence1301	0.9892464751934767
Sentence3280	0.9892460434131379
Sentence4820	0.989237229430105
Sentence4361	0.9892327275690196
Sentence2623	0.9892256874774528
Sentence5425	0.9892101778534247
Sentence941	0.9892078554572183
Sentence1694	0.9892052540342521
Sentence3019	0.9891965374118463
Sentence196	0.9891965092286472
Sentence1723	0.9891883036371795
Sentence2070	0.9891814454055694
Sentence5372	0.9891772809604923
Sentence5559	0.989174755070794
Sentence5346	0.9891671537461303
Sentence5042	0.9891434079378998
Sentence756	0.9891375755083878
Sentence3691	0.9891368326382134
Sentence3066	0.9891345828279631
Sentence5889	0.9891303285347093
Sentence1435	0.9891298849180788
Sentence3398	0.9891251498108409
Sentence2730	0.9891080497313108
Sentence3355	0.9891076787862089
Sentence5702	0.9891058596554126
Sentence2072	0.9891055957373304
Sentence4974	0.9891034085919305
Sentence990	0.9890989957924828
Sentence4034	0.9890969141936342
Sentence1170	0.9890940664574076
Sentence2905	0.989089296087382
Sentence1576	0.9890764270654329
Sentence6060	0.9890711759023384
Sentence3123	0.9890640548791231
Sentence707	0.9890569668598532
Sentence475	0.9890462522731849
Sentence3715	0.9890399739823655
Sentence1413	0.9890346324443987
Sentence3095	0.9890338380992587
Sentence1079	0.9890333460168002
Sentence3508	0.9890329973979428
Sentence2695	0.9890320180139461
Sentence3081	0.9890252179567911
Sentence102	0.9890168416383457
Sentence754	0.9890154698964899
Sentence5360	0.9890153789559054
Sentence6478	0.9890147279677691
Sentence2540	0.9890136161656364
Sentence2074	0.9890133876231598
Sentence4453	0.9889887916598233
Sentence3162	0.9889865717613292
Sentence5257	0.9889670718743394
Sentence3731	0.9889657230970815
Sentence390	0.9889427224661864
Sentence5959	0.9889364113683069
Sentence2694	0.9889331292738401
Sentence1015	0.9889289414283027
Sentence4277	0.9889266034772882
Sentence279	0.9889158455006009
Sentence3311	0.9889137678199404
Sentence4627	0.9889035288427627
Sentence4917	0.9888850457418062
Sentence3327	0.9888805132165149
Sentence1428	0.9888786464386505
Sentence3810	0.9888773559957869
Sentence2797	0.9888667168034078
Sentence2707	0.9888554990219458
Sentence2153	0.9888551586125052
Sentence4734	0.9888457172120297
Sentence72	0.9888382616673917
Sentence2544	0.988827923575089
Sentence4184	0.9888273676510867
Sentence5444	0.9888057521381277
Sentence2677	0.9887983347840607
Sentence1590	0.9887949949215431
Sentence5130	0.9887938618832658
Sentence2343	0.9887869178071222
Sentence2404	0.9887633441809397
Sentence2844	0.9887523891478114
Sentence5602	0.9887446975697347
Sentence5935	0.988744001761775
Sentence522	0.9887405576287895
Sentence4106	0.9887323760359301
Sentence1554	0.9887290545758903
Sentence236	0.9887226479930866
Sentence6483	0.9887023369170962
Sentence5754	0.9886995521089801
Sentence3418	0.9886924090689938
Sentence6231	0.9886897050808836
Sentence5368	0.9886883581436067
Sentence79	0.9886882501638905
Sentence1472	0.9886828032945323
Sentence4451	0.9886729836823982
Sentence4195	0.9886717143554729
Sentence729	0.9886461872574113
Sentence5553	0.9886461750222795
Sentence1367	0.9886429814871788
Sentence3087	0.9886198640035408
Sentence6091	0.9886072742300781
Sentence5652	0.9885923571136844
Sentence26	0.9885822934281115
Sentence3524	0.9885810057723996
Sentence2731	0.9885758365003754
Sentence1651	0.9885718572665331
Sentence4532	0.9885361850765655
Sentence4835	0.9885297306357957
Sentence301	0.9885170089605037
Sentence1236	0.988510760284942
Sentence5097	0.9885005160519965
Sentence4118	0.9884918301726776
Sentence240	0.9884649376326262
Sentence2326	0.9884268836350986
Sentence366	0.9884227466049728
Sentence1671	0.9884217559993507
Sentence3378	0.988410403100934
Sentence3008	0.988408753246725
Sentence4454	0.9884075900793459
Sentence4963	0.9884051988829468
Sentence4094	0.9883958263781304
Sentence3075	0.9883955608468551
Sentence1533	0.988391024811668
Sentence1048	0.9883899020333562
Sentence4520	0.9883898698782195
Sentence4105	0.9883805180605612
Sentence1985	0.988374777631692
Sentence1638	0.9883619616554018
Sentence2480	0.9883615490242319
Sentence1957	0.9883542355281719
Sentence5601	0.9883476750931586
Sentence3649	0.9883274171360371
Sentence3561	0.9883209717563852
Sentence6110	0.9883155969638489
Sentence5993	0.9883093013218653
Sentence94	0.9882973698194816
Sentence1932	0.9882873515510365
Sentence3647	0.9882846297048584
Sentence1610	0.9882323464728009
Sentence170	0.9882115536924581
Sentence5823	0.9882030722134061
Sentence1067	0.9882018624289742
Sentence5291	0.9881819220554926
Sentence4475	0.9881772995634185
Sentence4545	0.9881740057841133
Sentence3990	0.9881691124868102
Sentence1437	0.9881422566457145
Sentence6287	0.9881164889029904
Sentence2370	0.988112236396498
Sentence3136	0.9881022695455133
Sentence3005	0.9881014314043485
Sentence672	0.9880897638057959
Sentence2688	0.9880723657125113
Sentence5404	0.9880661348410303
Sentence6045	0.988047119031734
Sentence2671	0.9880429744306412
Sentence2498	0.9880412733072073
Sentence5419	0.9880388481967952
Sentence4817	0.9880355494434238
Sentence4059	0.988015235551296
Sentence3275	0.988010756504693
Sentence1793	0.9880105702112466
Sentence2293	0.9880000627449043
Sentence1991	0.9879974681962427
Sentence2748	0.987995675016793
Sentence251	0.9879924083145782
Sentence3102	0.9879857261870747
Sentence3833	0.9879805040301488
Sentence4678	0.987975375211434
Sentence1725	0.9879727927303159
Sentence482	0.9879531112807631
Sentence4050	0.9879465535179065
Sentence4812	0.9879461669269689
Sentence5670	0.9879419047954838
Sentence3658	0.9879389965244656
Sentence3199	0.9879374304568248
Sentence6048	0.9879348369324417
Sentence6114	0.9879263995507621
Sentence4555	0.9879190673113248
Sentence575	0.9879190470454816
Sentence3551	0.9878985771080491
Sentence2410	0.9878956833098466
Sentence6315	0.9878924310923264
Sentence2522	0.9878717014302854
Sentence2460	0.9878582938603822
Sentence2023	0.9878580907166029
Sentence2584	0.9878558177834458
Sentence3738	0.9878488344980347
Sentence3705	0.9878402179736308
Sentence4058	0.9878275893512107
Sentence3717	0.9878171063673774
Sentence3283	0.9878142906375968
Sentence1986	0.987813781077822
Sentence1343	0.9878041426247289
Sentence3348	0.9877876796997486
Sentence2126	0.9877802487112918
Sentence1995	0.9877627962315941
Sentence6375	0.9877586846793924
Sentence1309	0.98774930437487
Sentence6406	0.9877437015157484
Sentence5619	0.9877423840923868
Sentence2903	0.9877420927483452
Sentence4677	0.9877401854752849
Sentence4713	0.9877352098686675
Sentence3383	0.9877243094958967
Sentence846	0.9877222624314479
Sentence392	0.987716267119805
Sentence6352	0.9877084011263069
Sentence3973	0.9877000514348955
Sentence5387	0.9876990572676329
Sentence6493	0.9876781786472417
Sentence2056	0.9876689639532265
Sentence3815	0.987664237737379
Sentence2453	0.9876630935512765
Sentence5113	0.9876617067786867
Sentence2019	0.987658007321434
Sentence2630	0.9876529255150193
Sentence2048	0.9876297648045819
Sentence5588	0.9876288729357094
Sentence3753	0.9876180953516709
Sentence89	0.987617777235769
Sentence5896	0.9876139057958007
Sentence2856	0.9875955600576714
Sentence3302	0.9875851160999638
Sentence388	0.9875797211566718
Sentence4237	0.9875786567594208
Sentence5126	0.9875766191451859
Sentence4191	0.9875746815938025
Sentence1173	0.9875697278313191
Sentence4043	0.9875487734019665
Sentence3402	0.9875472558945552
Sentence4794	0.987539826980617
Sentence1412	0.9875354980000598
Sentence2752	0.9875286758834122
Sentence5467	0.9875282369411555
Sentence654	0.9875257556633297
Sentence4417	0.9875229329362469
Sentence3235	0.9875184181706338
Sentence1935	0.9875107818444834
Sentence4509	0.9875066159167828
Sentence1754	0.9874921291460644
Sentence3312	0.9874789039082452
Sentence685	0.9874745133292709
Sentence4914	0.9874713911884646
Sentence3716	0.9874663104063799
Sentence5134	0.9874628066572637
Sentence1811	0.9874615632600131
Sentence3114	0.9874560881184415
Sentence5374	0.9874397145984402
Sentence3511	0.9874224468612389
Sentence2251	0.9874219081633582
Sentence5423	0.9874164377646071
Sentence1948	0.9873990162562702
Sentence2593	0.9873866972245795
Sentence5963	0.9873824199749006
Sentence1927	0.9873766461595013
Sentence6011	0.9873730411970086
Sentence6268	0.9873704966478373
Sentence4292	0.987359944642985
Sentence4562	0.9873544270256047
Sentence4296	0.9873320706661917
Sentence6318	0.9873300678162537
Sentence747	0.9873184699472326
Sentence6395	0.9873170292553446
Sentence1344	0.9873036199476036
Sentence4582	0.9872995989914539
Sentence3004	0.9872983195984691
Sentence1378	0.9872821126146956
Sentence6123	0.9872799294308136
Sentence2825	0.987278624184372
Sentence454	0.9872762825461816
Sentence4484	0.987267688400212
Sentence856	0.9872622304541713
Sentence2341	0.9872485139332505
Sentence6212	0.9872416089119522
Sentence3422	0.9872406613881806
Sentence4517	0.9872301148208884
Sentence3270	0.987229002667747
Sentence212	0.9872232758484726
Sentence1479	0.9872225494983564
Sentence2143	0.9872191935311496
Sentence4559	0.987209233527038
Sentence734	0.9872090141219262
Sentence4673	0.9871935237063904
Sentence3471	0.987187236541998
Sentence5479	0.9871825538002401
Sentence2026	0.9871746114227797
Sentence6389	0.9871346526011621
Sentence5189	0.9871329130866219
Sentence2028	0.9871224018131283
Sentence3363	0.9871209736399212
Sentence3932	0.9871150811582794
Sentence2434	0.9871139814541129
Sentence4550	0.9871067677070486
Sentence5411	0.9871001259488675
Sentence1350	0.9870954021224938
Sentence3507	0.9870948900695952
Sentence4104	0.9870909870012134
Sentence1993	0.987081431525764
Sentence2680	0.9870802178381753
Sentence1889	0.987079728644902
Sentence2500	0.9870736973706791
Sentence4148	0.9870613666648748
Sentence3160	0.987059425503466
Sentence3634	0.9870443489497174
Sentence5627	0.9870439871059453
Sentence1112	0.9870415181687138
Sentence6180	0.9870373182171572
Sentence4256	0.9870217419361025
Sentence3022	0.9870115256194797
Sentence827	0.9870106511391878
Sentence570	0.9870073142780639
Sentence4449	0.9870016894225986
Sentence6419	0.9869970143865558
Sentence593	0.9869913745239867
Sentence4859	0.9869813868910882
Sentence4121	0.9869741430375705
Sentence1712	0.9869576336959767
Sentence2266	0.9869520596339088
Sentence2674	0.986951468042194
Sentence4324	0.9869444504916982
Sentence2792	0.9869294505294572
Sentence3637	0.9869241820947208
Sentence1399	0.9869054930223673
Sentence386	0.9869052429592262
Sentence1871	0.9869049042358518
Sentence5888	0.9868917712616782
Sentence4703	0.986891266982096
Sentence2130	0.9868847376955028
Sentence2199	0.986880009386572
Sentence2168	0.9868790669956393
Sentence2209	0.9868757290920952
Sentence3431	0.986875509214552
Sentence296	0.9868728005843586
Sentence6425	0.9868717388017771
Sentence2938	0.9868689104277524
Sentence5024	0.9868585503460201
Sentence6046	0.9868323037542129
Sentence1093	0.9868295500215403
Sentence1485	0.9868286431168938
Sentence1707	0.986826819691785
Sentence1919	0.9868185672465003
Sentence3899	0.9868122309008239
Sentence5846	0.9868115763061909
Sentence6013	0.9867960391485312
Sentence5140	0.9867896348846186
Sentence6341	0.9867784123019524
Sentence968	0.9867781030459911
Sentence1221	0.9867736795712976
Sentence5131	0.9867633919142967
Sentence3761	0.9867592754585266
Sentence1069	0.9867481521332749
Sentence5255	0.9867358583783012
Sentence3582	0.986713189388766
Sentence676	0.9866927906362465
Sentence4639	0.9866908955914578
Sentence228	0.9866900376778581
Sentence3272	0.9866853640411459
Sentence1840	0.9866843742889829
Sentence5373	0.9866765015422108
Sentence6273	0.9866753538955703
Sentence5805	0.9866737627114937
Sentence2403	0.9866679724017855
Sentence491	0.9866630832464047
Sentence2802	0.9866609471261745
Sentence5169	0.9866608528780351
Sentence3875	0.9866566056709661
Sentence4409	0.9866516929825645
Sentence1633	0.9866438254163301
Sentence4567	0.9866400523623252
Sentence429	0.9866149961671136
Sentence4740	0.9866126973327496
Sentence4140	0.986600562707965
Sentence1258	0.9865749750592657
Sentence2328	0.9865691631378768
Sentence3530	0.9865501324494683
Sentence1415	0.9865438302966736
Sentence2888	0.9865438055527374
Sentence2183	0.9865327200833063
Sentence3980	0.9865184070607744
Sentence5628	0.9865129324025537
Sentence4376	0.9865101936453252
Sentence2961	0.9865069637171515
Sentence314	0.9865053224088985
Sentence6031	0.9865024963434976
Sentence1536	0.9864964978049888
Sentence5231	0.9864828707760352
Sentence3868	0.9864737448657932
Sentence4412	0.9864562990840611
Sentence3595	0.9864526794153171
Sentence5733	0.9864471443309435
Sentence1106	0.986443899564771
Sentence4888	0.986440566962402
Sentence5036	0.9864400528750042
Sentence4167	0.9864330116825972
Sentence1656	0.9864257298733528
Sentence758	0.986418910205568
Sentence5894	0.9863958945568096
Sentence1438	0.9863803615015231
Sentence280	0.9863554486589683
Sentence530	0.986353410588919
Sentence2313	0.986344653986573
Sentence6107	0.986342530664299
Sentence6379	0.986341416948141
Sentence2902	0.9863382308076041
Sentence5321	0.9863365346451463
Sentence4748	0.9863344415213978
Sentence4886	0.9863095873401206
Sentence935	0.9863079731582193
Sentence3168	0.9863043025460476
Sentence4667	0.9862983732533441
Sentence3579	0.9862900152372372
Sentence3089	0.9862895093416244
Sentence2652	0.9862820195673618
Sentence2396	0.9862711252271179
Sentence18	0.9862663904391914
Sentence2231	0.9862567073239858
Sentence4266	0.986256144012532
Sentence1442	0.9862548583909317
Sentence6235	0.9862479375434401
Sentence3800	0.9862455739298517
Sentence4341	0.9862405745476259
Sentence3478	0.9862371760633704
Sentence2177	0.9862336612707961
Sentence4011	0.986229678905316
Sentence39	0.9862258145895147
Sentence5066	0.9862154365895058
Sentence229	0.9862028827548024
Sentence35	0.9862010874672389
Sentence3314	0.9861999855294922
Sentence638	0.9861911618452697
Sentence6252	0.986189226814336
Sentence2175	0.9861864739430157
Sentence2968	0.9861767329609512
Sentence898	0.9861745648297721
Sentence721	0.9861743081207612
Sentence3205	0.9861741297091161
Sentence5577	0.9861589664900718
Sentence3279	0.9861491794426993
Sentence2217	0.9861366918710475
Sentence157	0.9861359358574824
Sentence1098	0.9861304387518862
Sentence5590	0.9861255551007064
Sentence1624	0.9860985878499962
Sentence3700	0.9860923482570805
Sentence6280	0.9860756387413587
Sentence5263	0.9860747404081511
Sentence2722	0.9860729409015866
Sentence5440	0.986066550438202
Sentence2696	0.9860614376803662
Sentence1867	0.9860565360391431
Sentence1877	0.9860546655092499
Sentence592	0.9860513006904172
Sentence1831	0.9860512060768645
Sentence2739	0.9860502228510579
Sentence1256	0.9860455255105094
Sentence2649	0.9860340290915239
Sentence4259	0.986029234414654
Sentence13	0.9860290062160777
Sentence3065	0.9860210690781075
Sentence3317	0.9860204406778246
Sentence1752	0.9860122387163353
Sentence2347	0.9860074954318099
Sentence3464	0.985987937808763
Sentence2182	0.9859713501354141
Sentence4434	0.985970159864862
Sentence4591	0.9859529482469422
Sentence5751	0.9859504457692616
Sentence4127	0.985950018478704
Sentence5831	0.9859495659024361
Sentence3540	0.9859494178912419
Sentence1507	0.9859469830219483
Sentence6040	0.9859444633356104
Sentence3359	0.9859395729873259
Sentence2635	0.9859356151865242
Sentence2155	0.9859247006791619
Sentence3914	0.9859212331531471
Sentence2865	0.9859157460490697
Sentence332	0.985912619379312
Sentence5649	0.9859117606024039
Sentence5127	0.9858942252282639
Sentence2827	0.9858934523373559
Sentence78	0.9858934107221626
Sentence4742	0.9858907745556174
Sentence1189	0.9858710056282007
Sentence2291	0.9858683918409552
Sentence3615	0.9858525940930554
Sentence3140	0.985849547784684
Sentence4984	0.9858494315683473
Sentence6418	0.9858236416636963
Sentence4308	0.9858098344898616
Sentence4490	0.98579952729768
Sentence191	0.9857963280376583
Sentence4513	0.9857946178671547
Sentence151	0.9857925408692237
Sentence5541	0.9857778538504309
Sentence5859	0.9857718523997836
Sentence878	0.9857519464022714
Sentence3940	0.9857489193782178
Sentence6041	0.985743699705505
Sentence6459	0.9857365809320087
Sentence3917	0.985732280477064
Sentence1423	0.9857320587764731
Sentence3857	0.9857313503020964
Sentence3601	0.9857281974361903
Sentence1852	0.9857213748802384
Sentence3164	0.9857178818369624
Sentence1096	0.985708445498191
Sentence3704	0.9857073839221057
Sentence6411	0.9857038313837403
Sentence3374	0.9857015810324766
Sentence2619	0.9857012989916945
Sentence3483	0.9856998339602472
Sentence3365	0.9856882131572636
Sentence3072	0.9856753356884775
Sentence2576	0.9856704444871422
Sentence5840	0.9856665367174202
Sentence5932	0.9856604312785642
Sentence5647	0.9856495451941603
Sentence500	0.9856132007615998
Sentence3486	0.985611271932138
Sentence4071	0.9856090206674983
Sentence6030	0.9856065629721975
Sentence466	0.9856014936777449
Sentence3293	0.98560119106949
Sentence2936	0.9855832424513921
Sentence1159	0.9855814733853663
Sentence5298	0.9855765659826631
Sentence4538	0.9855759722814653
Sentence174	0.9855589157436541
Sentence2573	0.9855430257660374
Sentence5708	0.985541639712608
Sentence4726	0.9855357991198821
Sentence2773	0.9855275432385655
Sentence1307	0.9855245504258967
Sentence4128	0.9855207701938064
Sentence4169	0.9855190249478983
Sentence3357	0.9855133712505337
Sentence319	0.9854975835257527
Sentence440	0.9854781374677615
Sentence1762	0.9854690788455344
Sentence4648	0.9854496446637727
Sentence49	0.9854448192168261
Sentence1268	0.9854401721603271
Sentence1998	0.9854340410647928
Sentence1973	0.9854294000840274
Sentence2589	0.9854270740810275
Sentence1670	0.9854232355026431
Sentence4745	0.9854194915891344
Sentence2716	0.9854189512342393
Sentence4960	0.9854184329025436
Sentence277	0.9854106442231052
Sentence3417	0.9854102242925726
Sentence5109	0.9854026452063632
Sentence4649	0.9853954309408254
Sentence3043	0.9853910321450765
Sentence3335	0.9853877095035773
Sentence4664	0.9853853107624072
Sentence1913	0.9853826926925435
Sentence4386	0.9853818788722813
Sentence1074	0.9853785547931494
Sentence1730	0.985377584859801
Sentence550	0.98536187283285
Sentence2001	0.9853595613965535
Sentence473	0.9853570993872813
Sentence2133	0.985355540041278
Sentence3788	0.985348505189019
Sentence5207	0.9853398088532946
Sentence4625	0.9853286301352725
Sentence5968	0.985316355789213
Sentence3913	0.9853088546151572
Sentence2495	0.985308488354916
Sentence5719	0.9852910904459089
Sentence2012	0.9852902836676793
Sentence5557	0.9852824143294872
Sentence3767	0.9852788441851918
Sentence1207	0.9852672081585692
Sentence4880	0.9852656800334765
Sentence4479	0.9852570250549416
Sentence4000	0.9852548927278072
Sentence1553	0.9852435030797093
Sentence634	0.9852360736494326
Sentence4736	0.985227626578696
Sentence3556	0.9852228921422785
Sentence6209	0.9852168180569381
Sentence961	0.985214348175686
Sentence2260	0.9852093125126646
Sentence5246	0.9852049626945462
Sentence2723	0.98519323971787
Sentence1186	0.9851811061171405
Sentence4871	0.9851714171541474
Sentence5288	0.9851690804276938
Sentence1862	0.9851625667976865
Sentence2135	0.9851530524057995
Sentence4061	0.98515199182751
Sentence703	0.9851484431650146
Sentence3619	0.9851386132288059
Sentence2595	0.9851283433284049
Sentence4141	0.9851035189242839
Sentence4828	0.9850866599903224
Sentence5818	0.9850815940174588
Sentence2366	0.9850775544814401
Sentence2910	0.9850751482127891
Sentence2458	0.9850748271702873
Sentence5361	0.9850738280231555
Sentence1334	0.9850721024120555
Sentence673	0.9850559468182103
Sentence2779	0.9850527281063682
Sentence2700	0.9850516680375063
Sentence553	0.9850305660188239
Sentence4951	0.9850270443099861
Sentence5760	0.9850255778825527
Sentence3071	0.9850231055179834
Sentence1199	0.9850133687518486
Sentence2743	0.98501108545534
Sentence5924	0.985001079565406
Sentence2286	0.9849996799534619
Sentence5445	0.9849881179909911
Sentence2849	0.9849826418402194
Sentence5280	0.98497139798419
Sentence6115	0.9849691143670759
Sentence2426	0.9849573870169637
Sentence3370	0.9849572176961173
Sentence3253	0.9849423889544469
Sentence790	0.9849412526280178
Sentence2528	0.9849326689899387
Sentence4823	0.9849296264143422
Sentence2069	0.9849185750750531
Sentence5250	0.9849147638304465
Sentence5478	0.984904524009378
Sentence5721	0.9848991605233663
Sentence4030	0.9848865625135657
Sentence455	0.9848780294805055
Sentence4671	0.9848755595277687
Sentence3288	0.9848687152495362
Sentence2052	0.9848682077295521
Sentence926	0.9848679537081855
Sentence1177	0.9848573877031459
Sentence6	0.9848377794828069
Sentence200	0.9848285364971086
Sentence1261	0.9848200300576568
Sentence4113	0.9848099186877534
Sentence2169	0.9848055331495654
Sentence6213	0.9847972666898744
Sentence433	0.9847924465803967
Sentence1652	0.9847924020302374
Sentence4116	0.9847767464849783
Sentence3771	0.9847732225303041
Sentence373	0.9847716913680278
Sentence572	0.9847714964063762
Sentence4809	0.9847694678665008
Sentence5261	0.9847648873142438
Sentence1201	0.9847638999516983
Sentence215	0.9847613021500567
Sentence4965	0.98475383948344
Sentence2456	0.9847530292069052
Sentence739	0.98475270823502
Sentence2969	0.9847347634365343
Sentence4508	0.9847301211489985
Sentence713	0.9847088921191707
Sentence867	0.9847038275639918
Sentence4474	0.9846933438288545
Sentence5151	0.9846928488643792
Sentence3736	0.9846865778223164
Sentence628	0.9846824444332526
Sentence908	0.9846793186781703
Sentence3300	0.9846669803485948
Sentence5705	0.9846648205969328
Sentence1384	0.984662279362766
Sentence1654	0.984662070654348
Sentence6289	0.9846596852262891
Sentence3408	0.9846585032547521
Sentence6440	0.9846513551295493
Sentence5795	0.9846505607317934
Sentence5006	0.9846500799310978
Sentence3844	0.9846480811889103
Sentence3945	0.984643903130927
Sentence2338	0.9846421264784668
Sentence2239	0.98463689290826
Sentence346	0.9846235731377501
Sentence4351	0.9845844953012811
Sentence3017	0.9845835248960233
Sentence3685	0.9845716346641156
Sentence3030	0.9845628471546293
Sentence2190	0.9845414606630307
Sentence3920	0.9845241316989194
Sentence3109	0.9845126661603997
Sentence6055	0.9845118031703537
Sentence1284	0.9845117445076434
Sentence912	0.9845088299834661
Sentence1466	0.9845078086169764
Sentence4442	0.9845075762675073
Sentence653	0.9845020782602338
Sentence1306	0.9844994903132344
Sentence1768	0.9844939080788808
Sentence567	0.9844923670585686
Sentence3873	0.9844915577144562
Sentence4869	0.9844910609931488
Sentence2941	0.984485000769795
Sentence2078	0.9844768373950945
Sentence5084	0.9844735477853039
Sentence2302	0.9844709137813847
Sentence689	0.9844672373880075
Sentence2083	0.9844640119542023
Sentence1790	0.9844430434153753
Sentence285	0.9844360708205662
Sentence3541	0.9844252420623855
Sentence5354	0.9844249123933875
Sentence1101	0.984423982448978
Sentence4750	0.9844236254393861
Sentence975	0.9844195290621928
Sentence1390	0.9844155844155843
Sentence3211	0.9844143135811663
Sentence2882	0.9844090897764042
Sentence4029	0.9843866161868986
Sentence2103	0.9843865351050898
Sentence3088	0.9843769395338857
Sentence4912	0.98436944965377
Sentence77	0.98435988527745
Sentence5674	0.9843501328607397
Sentence2067	0.9843441244591735
Sentence5824	0.9843430035927568
Sentence4261	0.9843417783302062
Sentence2327	0.9843325272918465
Sentence6081	0.9843309113941375
Sentence884	0.9843238617613512
Sentence2202	0.9843182312023284
Sentence5315	0.9843170970227062
Sentence5336	0.9843083499331963
Sentence1332	0.9843035116137916
Sentence4397	0.9842964162859443
Sentence6295	0.9842833947512304
Sentence4938	0.9842744128244856
Sentence2380	0.9842601536209583
Sentence501	0.9842296288407276
Sentence4388	0.9842251035711762
Sentence1596	0.98422083322641
Sentence4455	0.9842125133483979
Sentence4270	0.9842011626444525
Sentence2371	0.9841963442310933
Sentence860	0.9841959856255457
Sentence6374	0.984185168564589
Sentence4782	0.9841685102209203
Sentence5008	0.984166602725314
Sentence1607	0.9841603933348079
Sentence114	0.9841522940562484
Sentence5512	0.9841421290418376
Sentence3278	0.9841370403397983
Sentence668	0.9841313773824668
Sentence6366	0.9841295373057823
Sentence3865	0.9841236038279717
Sentence4	0.9841227690495143
Sentence385	0.9841198430327373
Sentence1647	0.9841181526557268
Sentence2519	0.9841173608229056
Sentence4579	0.9841135653082139
Sentence5213	0.9841082814443484
Sentence2588	0.9841058993269408
Sentence4642	0.9840952735852475
Sentence36	0.9840833614210409
Sentence2761	0.9840791208816793
Sentence2081	0.9840718730994219
Sentence4070	0.9840643668225321
Sentence2223	0.9840568963917539
Sentence6240	0.9840473354164363
Sentence6407	0.9840420130478792
Sentence2930	0.9840399057753485
Sentence3308	0.9840390404329803
Sentence2294	0.9840266864517396
Sentence4697	0.9840242478835151
Sentence5179	0.9840210087578558
Sentence3023	0.9840185296405588
Sentence3701	0.9840181393666182
Sentence1555	0.9840146776511072
Sentence265	0.9840053332278359
Sentence4273	0.983998520124328
Sentence1094	0.9839962825752847
Sentence2920	0.983995822093967
Sentence2972	0.983991620883917
Sentence5395	0.9839903342534516
Sentence3284	0.9839837136460401
Sentence4439	0.9839832015476017
Sentence5390	0.9839826789635747
Sentence806	0.983979147972786
Sentence248	0.9839766466169794
Sentence6309	0.9839675250483172
Sentence1963	0.9839664786178348
Sentence6250	0.9839566973403235
Sentence2124	0.983947716217768
Sentence391	0.9839364960201611
Sentence1858	0.983933409042872
Sentence3044	0.983928623785683
Sentence2312	0.9839277106999355
Sentence2420	0.9839244839001319
Sentence1424	0.9838901392040773
Sentence1081	0.9838847089887681
Sentence4084	0.9838766765546676
Sentence349	0.9838756488917397
Sentence3673	0.9838671551814656
Sentence3076	0.9838597967947269
Sentence619	0.9838516682492745
Sentence5890	0.9838505622755912
Sentence387	0.983836814905122
Sentence5501	0.983832129864514
Sentence2340	0.9838297112138281
Sentence3808	0.9838234320930652
Sentence137	0.9838086683452678
Sentence5223	0.983801439174624
Sentence4598	0.9838003288077524
Sentence2113	0.983800117983265
Sentence6003	0.9837976217141451
Sentence2185	0.9837909270534133
Sentence3811	0.9837780944675373
Sentence5942	0.983777622450145
Sentence2781	0.983776963731354
Sentence1319	0.9837385466226358
Sentence818	0.9837367090955474
Sentence1941	0.9837352990876738
Sentence5339	0.9837351041451396
Sentence6143	0.9837281812222096
Sentence979	0.9837038754466259
Sentence4093	0.9836849938477181
Sentence5895	0.9836800994861088
Sentence1618	0.9836732500030022
Sentence5605	0.9836728662457912
Sentence1117	0.9836665218650177
Sentence6227	0.9836639085163832
Sentence4028	0.9836626160740884
Sentence2447	0.9836593405692176
Sentence5520	0.9836307931329916
Sentence6256	0.983621486020637
Sentence4074	0.9836174222298357
Sentence4685	0.9836127213571931
Sentence421	0.9836023367419215
Sentence3155	0.9835976370458338
Sentence3870	0.9835969001263486
Sentence5695	0.9835966494426037
Sentence1617	0.9835830021778218
Sentence4716	0.9835819416813554
Sentence1357	0.9835668999172512
Sentence4739	0.9835653508960203
Sentence2478	0.9835565040551568
Sentence6472	0.9835505122716995
Sentence3201	0.9835448708267298
Sentence4668	0.9835425156973299
Sentence659	0.9835366031488062
Sentence3760	0.983535221556955
Sentence700	0.9835264439916898
Sentence5675	0.9835221059211209
Sentence54	0.9835138166770132
Sentence4845	0.9835037142117782
Sentence2923	0.983501343859027
Sentence4717	0.9834979295791136
Sentence5842	0.9834952970807864
Sentence4732	0.9834924429982598
Sentence3276	0.9834866423791458
Sentence3839	0.9834850016741029
Sentence1273	0.9834771107087544
Sentence3103	0.9834763913547256
Sentence6043	0.9834715185853098
Sentence1693	0.9834709932588852
Sentence5060	0.9834676739651991
Sentence2501	0.9834540913134354
Sentence6265	0.9834487883526147
Sentence757	0.9834479657530395
Sentence4048	0.9834427219132517
Sentence5026	0.9834351791199746
Sentence4271	0.9834291590275674
Sentence2638	0.9834250051275818
Sentence2675	0.9834206012616751
Sentence3654	0.9834204156595167
Sentence1666	0.9834199454357785
Sentence5441	0.9834082273167744
Sentence1447	0.9834073493834363
Sentence3173	0.9834050997971883
Sentence2835	0.9834039696633481
Sentence2308	0.9833999350052522
Sentence1700	0.9833789088947509
Sentence5780	0.9833750496564189
Sentence1685	0.9833682382197896
Sentence1317	0.9833491335256092
Sentence1191	0.9833471690855241
Sentence1240	0.9833416409259259
Sentence1078	0.9833386521285036
Sentence4987	0.9833202634975506
Sentence253	0.9833196555098418
Sentence5918	0.9833159302152868
Sentence2870	0.9833152421490139
Sentence5448	0.9833059915791456
Sentence2724	0.9833015356618159
Sentence1827	0.9832954338396587
